Iterasyon,0_PSO_Klasik,Fly_Kör_Yok_Sabit,Fly_Kör_Yok_Yorulan,Fly_Kör_Yan_Lob_Sabit,Fly_Kör_Yan_Lob_Yorulan,Fly_Kör_Ana_Lob_Sabit,Fly_Kör_Ana_Lob_Yorulan,Fly_Anlık_Yok_Sabit,Fly_Anlık_Yok_Yorulan,Fly_Anlık_Yan_Lob_Sabit,Fly_Anlık_Yan_Lob_Yorulan,Fly_Anlık_Ana_Lob_Sabit,Fly_Anlık_Ana_Lob_Yorulan,Fly_Hafızalı_Yok_Sabit,Fly_Hafızalı_Yok_Yorulan,Fly_Hafızalı_Yan_Lob_Sabit,Fly_Hafızalı_Yan_Lob_Yorulan,Fly_Hafızalı_Ana_Lob_Sabit,Fly_Hafızalı_Ana_Lob_Yorulan
72,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.015871047973632812,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
73,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.015356063842773438,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
74,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.013744354248046875,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
75,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.01318359375,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
76,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.011770248413085938,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
77,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.011180877685546875,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
78,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.009944915771484375,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
79,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.00934600830078125,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
80,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.008270263671875,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
81,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.0076751708984375,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
82,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.0067501068115234375,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
83,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.0067501068115234375,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
84,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.0067501068115234375,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
85,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.0067501068115234375,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
86,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.0067501068115234375,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
87,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.0067501068115234375,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
88,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.0067501068115234375,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
89,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.005401611328125,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
90,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.005401611328125,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
91,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.005401611328125,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
92,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.005401611328125,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
93,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.005401611328125,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
94,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.005401611328125,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
95,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.005401611328125,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
96,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.005401611328125,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
97,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.005401611328125,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
98,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.005401611328125,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
99,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.005401611328125,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
100,0.0,1.0392417907714844,2.8103904724121094,1.832427978515625,1.5474395751953125,2.3613719940185547,0.99951171875,1.0019454956054688,0.005401611328125,0.084228515625,1.030649185180664,2.3689727783203125,1.1209983825683594,0.013599395751953125,0.0536346435546875,1.0516033172607422,3.297628402709961,0.02495574951171875,1.74560546875
