Senaryo_ID,Boyut 1 (Enerji),Boyut 2 (Ödül)
4610,0.053247504,-0.8987155
4611,0.1821111,0.12851422
4612,0.05324741,-0.89871526
4613,-0.06764365,0.93859124
4614,-0.1821111,-0.12851422
4615,0.06770664,-0.95997256
4616,-0.08064274,0.80715764
4617,-0.1821111,-0.12851422
4618,0.053247835,-0.8987164
4619,-0.05324734,0.898715
4620,-0.060217436,0.8430124
4621,0.11620082,-0.47030652
4622,-0.15556705,0.110515654
4623,0.06764365,-0.93859124
4624,-0.061717223,0.7831013
4625,0.07908317,-0.6735592
4626,0.06764365,-0.93859124
4627,-0.08689301,0.7463317
4628,0.05324731,-0.89871496
4629,0.06764365,-0.93859124
4630,-0.15556705,0.110515654
4631,-0.053247333,0.898715
4632,-0.08062763,0.8071158
4633,0.07252195,-0.88512766
4634,-0.15556705,0.110515654
4635,0.11620082,-0.47030652
4636,0.05324783,-0.8987164
4637,0.05324739,-0.8987152
4638,-0.08057767,0.8069774
4639,0.08055509,-0.80691487
4640,0.06763855,-0.96057093
4641,0.053247493,-0.89871544
4642,0.053247333,-0.898715
4643,0.06764365,-0.93859124
4644,-0.095090926,0.7020632
4645,0.11620082,-0.47030652
4646,0.05324783,-0.8987164
4647,-0.15556705,0.110515654
4648,-0.06764365,0.93859124
4649,-0.08055656,0.8069189
4650,-0.11620082,0.47030652
4651,0.09051517,-0.74515843
4652,-0.06622083,0.94581276
4653,-0.06583159,0.94469106
4654,-0.11620082,0.47030652
4655,-0.095090926,0.7020632
4656,-0.06697086,0.9367277
4657,0.053247407,-0.8987152
4658,0.06764365,-0.93859124
4659,0.080586046,-0.8070006
4660,0.06617171,-0.9456767
4661,0.06764365,-0.93859124
4662,0.06764365,-0.93859124
4663,0.06632295,-0.94609565
4664,0.15556705,-0.110515654
4665,-0.06697904,0.93675035
4666,0.1748164,0.08174382
4667,0.06764365,-0.93859124
4668,0.11620082,-0.47030652
4669,0.053764004,-0.5429416
4670,-0.1821111,-0.12851422
4671,-0.06521528,0.54086304
4672,0.0664572,-0.94646746
4673,-0.18031162,-0.13349856
4674,0.08689301,-0.7463317
4675,-0.08689299,0.74633163
4676,0.06698587,-0.7693296
4677,0.053247333,-0.898715
4678,0.02392546,0.7016554
4679,0.06698587,-0.7693296
4680,0.15556705,-0.110515654
4681,-0.06634481,0.94615614
4682,-0.06764365,0.93859124
4683,-0.15556705,0.110515654
4684,0.08057043,-0.80695736
4685,0.053764004,-0.5429416
4686,0.06698587,-0.7693296
4687,-0.15556705,0.110515654
4688,0.1821111,0.12851422
4689,-0.15556705,0.110515654
4690,-0.05324731,0.89871496
4691,0.18301791,0.126046
4692,0.1748164,0.08174382
4693,0.11620082,-0.47030652
4694,-0.15556705,0.110515654
4695,0.080556355,-0.8069184
4696,-0.06764365,0.93859124
4697,-0.06645924,0.9464731
4698,-0.06764365,0.93859124
4699,-0.11620082,0.47030652
4700,-0.1821111,-0.12851422
4701,-0.06764365,0.93859124
4702,-0.08689299,0.74633163
4703,0.16491929,0.109157756
4704,-0.04916735,0.36695555
4705,0.034144074,-0.86635154
4706,0.18301436,0.12601231
4707,-0.053807177,0.54306114
4708,0.15556705,-0.110515654
4709,-0.06646168,0.9464799
4710,-0.080207825,0.80929387
4711,-0.10945009,0.5339288
4712,-0.053247314,0.89871496
4713,0.06697564,-0.9367409
4714,0.06764365,-0.93859124
4715,0.09509096,-0.70206326
4716,-0.0769959,0.7189178
4717,0.08057742,-0.8069767
4718,-0.06672774,0.94721687
4719,-0.06764365,0.93859124
4720,-0.06764365,0.93859124
4721,-0.08689302,0.7463317
4722,0.16063085,0.14848393
4723,-0.06696624,0.9367149
4724,-0.040748283,0.7971181
4725,-0.14917207,0.15977818
4726,0.08055673,-0.8069194
4727,0.05141557,-0.9159665
4728,0.06698587,-0.7693296
4729,0.06694944,-0.93666834
4730,0.06734974,-0.9377771
4731,-0.0661801,0.94569993
4732,-0.08059877,0.80703586
4733,-0.14772552,-0.21437056
4734,0.07253532,-0.88516474
4735,0.15556705,-0.110515654
4736,0.053247556,-0.8987156
4737,-0.051596895,0.6691158
4738,0.053247835,-0.8987164
4739,-0.080623195,0.80710346
4740,-0.06698587,0.7693296
4741,0.1821111,0.12851422
4742,0.11620082,-0.47030652
4743,0.053247828,-0.8987164
4744,-0.11620082,0.47030652
4745,-0.0805472,0.806893
4746,0.08689301,-0.7463317
4747,0.053247347,-0.8987151
4748,0.05324733,-0.898715
4749,-0.08698524,0.74550575
4750,-0.0769959,0.7189178
4751,-0.11620082,0.47030652
4752,-0.06764365,0.93859124
4753,0.11620082,-0.47030652
4754,0.040982407,-0.9098513
4755,0.12439877,-0.4260381
4756,-0.1821111,-0.12851422
4757,-0.05324732,0.89871496
4758,0.15556705,-0.110515654
4759,-0.18031162,-0.13349856
4760,0.06696973,-0.93672454
4761,-0.08061394,0.8070778
4762,0.06764365,-0.93859124
4763,0.11620082,-0.47030652
4764,0.11620082,-0.47030652
4765,0.18031162,0.13349856
4766,0.17753175,0.08538525
4767,-0.15556705,0.110515654
4768,0.040982444,-0.9098514
4769,-0.06764365,0.93859124
4770,-0.08689302,0.7463317
4771,-0.09504867,0.7019462
4772,-0.05324732,0.89871496
4773,-0.1821111,-0.12851422
4774,-0.15556705,0.110515654
4775,-0.08689302,0.7463317
4776,-0.18031162,-0.13349856
4777,0.09326281,-0.71928114
4778,-0.1821111,-0.12851422
4779,-0.053247318,0.89871496
4780,0.066494346,-0.94657034
4781,0.066224456,-0.9458228
4782,0.053247318,-0.89871496
4783,-0.09695145,0.662566
4784,-0.1748164,-0.08174382
4785,0.08058609,-0.8070007
4786,-0.06623007,0.9458384
4787,-0.06764365,0.93859124
4788,0.08540203,-0.49150062
4789,0.06764365,-0.93859124
4790,-0.053764004,0.5429416
4791,-0.1748164,-0.08174382
4792,0.17939928,0.12486304
4793,-0.035980288,0.8491123
4794,0.18301435,0.12601231
4795,0.11620082,-0.47030652
4796,-0.1821111,-0.12851422
4797,-0.06764365,0.93859124
4798,0.063431226,-0.93808585
4799,0.06764365,-0.93859124
4800,0.09695145,-0.662566
4801,0.05324732,-0.89871496
4802,-0.08065072,0.8071797
4803,-0.046508193,0.9263445
4804,0.08689301,-0.7463317
4805,-0.1821111,-0.12851422
4806,0.08055044,-0.806902
4807,-0.06764365,0.93859124
4808,-0.053247333,0.898715
4809,-0.08056995,0.806956
4810,-0.080547266,0.80689317
4811,-0.06698587,0.7693296
4812,0.047063313,-0.9211139
4813,0.06953991,-0.8768678
4814,-0.095090926,0.7020632
4815,-0.05143223,0.90485
4816,-0.06764365,0.93859124
4817,-0.08059368,0.80702174
4818,0.06764365,-0.93859124
4819,-0.12439877,0.4260381
4820,0.08059181,-0.80701655
4821,0.18031162,0.13349856
4822,0.121696025,-0.4185518
4823,-0.06698587,0.7693296
4824,0.040982455,-0.9098514
4825,0.08698434,-0.7455143
4826,-0.072526276,0.8851397
4827,0.06764365,-0.93859124
4828,0.05324771,-0.89871603
4829,-0.15556705,0.110515654
4830,-0.07484511,0.3334305
4831,-0.06764365,0.93859124
4832,0.1721172,0.08922036
4833,-0.06764365,0.93859124
4834,0.11620082,-0.47030652
4835,-0.1821111,-0.12851422
4836,-0.050633904,0.71109897
4837,0.050075363,-0.5996567
4838,-0.040982425,0.9098513
4839,-0.15556705,0.110515654
4840,0.06764365,-0.93859124
4841,-0.0617174,0.7831016
4842,0.06764365,-0.93859124
4843,0.05324734,-0.898715
4844,0.06698587,-0.7693296
4845,-0.15556705,0.110515654
4846,0.05324734,-0.898715
4847,-0.053247377,0.89871514
4848,0.05324731,-0.89871496
4849,-0.08063006,0.8071225
4850,0.15556705,-0.110515654
4851,0.06764365,-0.93859124
4852,0.06770705,-0.9599687
4853,0.06764365,-0.93859124
4854,-0.086892985,0.74633163
4855,0.13767764,0.11973803
4856,-0.06404471,0.92862254
4857,0.066239975,-0.9458658
4858,0.06698587,-0.7693296
4859,0.080562994,-0.80693674
4860,0.062216483,-0.9458838
4861,-0.08056229,0.80693483
4862,-0.053247824,0.8987164
4863,-0.053247724,0.8987161
4864,0.08056434,-0.8069405
4865,-0.08058712,0.80700356
4866,0.07774143,-0.83256555
4867,-0.11620082,0.47030652
4868,0.053247392,-0.8987152
4869,0.08055022,-0.80690134
4870,-0.06647716,0.9465228
4871,0.17939928,0.12486304
4872,0.06635942,-0.9461966
4873,-0.11620082,0.47030652
4874,-0.06698587,0.7693296
4875,-0.07223912,0.8843442
4876,-0.06764365,0.93859124
4877,-0.08058878,0.80700815
4878,-0.053247344,0.898715
4879,0.06499682,-0.9525959
4880,-0.053247306,0.89871496
4881,-0.07254995,0.88520527
4882,0.06404471,-0.92862254
4883,-0.08056195,0.8069339
4884,0.17753175,0.08538525
4885,-0.06764365,0.93859124
4886,0.10630369,-0.44289267
4887,-0.06698587,0.7693296
4888,-0.123495504,0.42353615
4889,-0.06764365,0.93859124
4890,0.05324733,-0.898715
4891,-0.06764365,0.93859124
4892,-0.05324735,0.8987151
4893,0.05380716,-0.5430611
4894,-0.046167977,0.92954415
4895,-0.069973424,0.53025186
4896,0.1721172,0.08922036
4897,-0.06764365,0.93859124
4898,-0.06764365,0.93859124
4899,-0.15556705,0.110515654
4900,0.06764365,-0.93859124
4901,-0.053764004,0.5429416
4902,0.11620082,-0.47030652
4903,0.15556705,-0.110515654
4904,0.11620082,-0.47030652
4905,-0.06764365,0.93859124
4906,-0.0806774,0.80725366
4907,-0.08066096,0.8072081
4908,-0.06764365,0.93859124
4909,0.095090866,-0.7020631
4910,-0.05143223,0.90485
4911,0.05540218,-0.65910554
4912,0.0769959,-0.7189178
4913,-0.1821111,-0.12851422
4914,0.053247306,-0.89871496
4915,-0.06583159,0.94469106
4916,0.06698587,-0.7693296
4917,0.15556705,-0.110515654
4918,0.08419381,-0.7388552
4919,0.08057038,-0.8069572
4920,-0.066197656,0.94574857
4921,0.13621183,0.24448748
4922,-0.12440234,0.42600438
4923,-0.087808885,0.73770595
4924,-0.08099811,0.4509374
4925,0.10630369,-0.4428926
4926,-0.08419346,0.7388542
4927,-0.08689302,0.7463317
4928,0.1748164,0.08174382
4929,0.053247496,-0.8987155
4930,0.06764365,-0.93859124
4931,-0.06698587,0.7693296
4932,0.053807177,-0.54306114
4933,0.07171085,-0.6889769
4934,-0.08689299,0.74633163
4935,0.080592714,-0.80701905
4936,0.053247664,-0.8987159
4937,-0.053247377,0.89871514
4938,0.0769959,-0.7189178
4939,-0.06698587,0.7693296
4940,0.11620082,-0.47030652
4941,0.0886925,-0.7513161
4942,0.053247392,-0.8987152
4943,-0.18031162,-0.13349856
4944,-0.1748164,-0.08174382
4945,0.052436702,-0.66259
4946,-0.06764365,0.93859124
4947,0.16491929,0.109157756
4948,-0.024499401,0.81908643
4949,0.08689301,-0.7463317
4950,0.053807188,-0.5430612
4951,-0.18031162,-0.13349856
4952,-0.11453393,-0.24871962
4953,0.18301791,0.126046
4954,-0.06698587,0.7693296
4955,0.06764365,-0.93859124
4956,0.18301791,0.126046
4957,0.09695145,-0.662566
4958,-0.08058501,0.8069977
4959,0.09695145,-0.662566
4960,0.06698587,-0.7693296
4961,-0.15556705,0.110515654
4962,-0.0805861,0.80700076
4963,0.06698587,-0.7693296
4964,-0.080549315,0.80689883
4965,-0.06694366,0.9366523
4966,0.095090926,-0.7020632
4967,0.08273031,-0.81847763
4968,0.053247817,-0.89871633
4969,0.066976346,-0.9367429
4970,-0.065828055,0.9447248
4971,-0.08689302,0.7463317
4972,-0.053764004,0.5429416
4973,-0.08689299,0.74633163
4974,0.053677022,-0.9166056
4975,-0.06764365,0.93859124
4976,0.06764365,-0.93859124
4977,-0.06698587,0.7693296
4978,0.05324734,-0.898715
4979,0.053247355,-0.8987151
4980,-0.11620082,0.47030652
4981,-0.0769959,0.7189178
4982,-0.05324783,0.8987164
4983,-0.045463867,0.69115764
4984,-0.06698587,0.7693296
4985,-0.1821111,-0.12851422
4986,0.11620082,-0.47030652
4987,-0.09695145,0.662566
4988,-0.05324732,0.89871496
4989,0.14642447,-0.18565556
4990,-0.05324765,0.8987159
4991,-0.06698587,0.7693296
4992,0.06698587,-0.7693296
4993,0.06764365,-0.93859124
4994,-0.15556705,0.110515654
4995,0.11620082,-0.47030652
4996,-0.08056911,0.80695367
4997,0.11620082,-0.47030652
4998,-0.06764365,0.93859124
4999,0.15556705,-0.110515654
5000,0.16491929,0.109157756
5001,-0.06764365,0.93859124
5002,0.09326281,-0.71928114
5003,-0.06764365,0.93859124
5004,0.11620082,-0.47030652
5005,0.053247392,-0.8987152
5006,0.080585934,-0.8070003
5007,-0.053247314,0.89871496
5008,-0.053247314,0.89871496
5009,-0.18031162,-0.13349856
5010,-0.053247828,0.8987164
5011,0.1748164,0.08174382
5012,-0.06764365,0.93859124
5013,0.080584876,-0.80699736
5014,0.06698587,-0.7693296
5015,-0.06699543,0.9367957
5016,-0.12440234,0.42600438
5017,0.06764365,-0.93859124
5018,0.062216483,-0.9458838
5019,-0.09326281,0.71928114
5020,0.06764365,-0.93859124
5021,0.06171742,-0.7831016
5022,0.11620082,-0.47030652
5023,-0.11620082,0.47030652
5024,0.06674391,-0.93609905
5025,-0.11620082,0.47030652
5026,0.080626,-0.80711126
5027,-0.08419381,0.7388552
5028,0.09695145,-0.662566
5029,-0.06764365,0.93859124
5030,0.12440234,-0.42600438
5031,-0.15556705,0.110515654
5032,0.0769959,-0.7189178
5033,0.053247306,-0.89871496
5034,0.06583158,-0.94469106
5035,0.11620082,-0.47030652
5036,0.11620082,-0.47030652
5037,-0.06764365,0.93859124
5038,0.06764365,-0.93859124
5039,-0.15556705,0.110515654
5040,-0.06695442,0.9366821
5041,0.062216483,-0.9458838
5042,0.1821111,0.12851422
5043,-0.08056448,0.80694085
5044,-0.06695761,0.936691
5045,0.023922443,0.7016637
5046,-0.019859515,0.6429811
5047,-0.06698587,0.7693296
5048,0.06700104,-0.93681127
5049,0.06764365,-0.93859124
5050,0.080624245,-0.80710644
5051,0.06764365,-0.93859124
5052,-0.1821111,-0.12851422
5053,0.06644534,-0.9464346
5054,0.12078369,-0.42718732
5055,-0.080642134,0.80715597
5056,-0.11453393,-0.24871962
5057,0.17753175,0.08538525
5058,0.11620082,-0.47030652
5059,0.033489406,-0.19655448
5060,-0.08060159,0.8070437
5061,-0.06764365,0.93859124
5062,0.18031162,0.13349856
5063,-0.15556705,0.110515654
5064,-0.06764365,0.93859124
5065,0.08063345,-0.8071319
5066,0.11620082,-0.47030652
5067,0.1811862,0.10879445
5068,0.1821111,0.12851422
5069,-0.05324783,0.8987164
5070,0.08689302,-0.7463317
5071,-0.12439877,0.4260381
5072,0.08054902,-0.806898
5073,-0.11620082,0.47030652
5074,-0.06764365,0.93859124
5075,0.08056533,-0.80694324
5076,0.08689301,-0.7463317
5077,-0.06404471,0.92862254
5078,-0.06764365,0.93859124
5079,0.014135763,0.64509535
5080,-0.08064523,0.80716455
5081,0.08056986,-0.80695575
5082,0.033657648,-0.8611544
5083,0.06764365,-0.93859124
5084,0.14917207,-0.15977818
5085,0.06698587,-0.7693296
5086,-0.06623844,0.9458615
5087,-0.18301435,-0.12601231
5088,0.06764365,-0.93859124
5089,0.014135763,0.64509535
5090,-0.06764365,0.93859124
5091,-0.08055154,0.80690503
5092,0.1748164,0.08174382
5093,-0.06764365,0.93859124
5094,0.06698587,-0.7693296
5095,0.066504665,-0.94659895
5096,-0.062111236,0.6776889
5097,-0.080560684,0.80693036
5098,0.1748164,0.08174382
5099,0.046353426,-0.92779946
5100,-0.053247355,0.8987151
5101,0.11620082,-0.47030652
5102,-0.06764365,0.93859124
5103,-0.1821111,-0.12851422
5104,0.08780889,-0.73770595
5105,-0.06764365,0.93859124
5106,0.1748164,0.08174382
5107,0.06764365,-0.93859124
5108,-0.086892985,0.74633163
5109,-0.095090866,0.7020631
5110,-0.06764365,0.93859124
5111,0.06698587,-0.7693296
5112,0.06764365,-0.93859124
5113,-0.06764365,0.93859124
5114,0.053247526,-0.89871556
5115,-0.06633088,0.9461176
5116,-0.08058727,0.807004
5117,0.023922466,0.7016636
5118,0.085401975,-0.49150056
5119,0.0886925,-0.7513161
5120,0.15556705,-0.110515654
5121,-0.053247835,0.8987164
5122,0.06764365,-0.93859124
5123,-0.065380536,0.748598
5124,0.15556705,-0.110515654
5125,-0.06698587,0.7693296
5126,-0.07315499,0.87571853
5127,0.14917207,-0.15977818
5128,-0.11620082,0.47030652
5129,-0.066186085,0.94571656
5130,0.06764365,-0.93859124
5131,0.08780889,-0.73770595
5132,-0.053764004,0.5429416
5133,-0.11620082,0.47030652
5134,-0.08057163,0.80696064
5135,-0.080549784,0.80690014
5136,0.06764365,-0.93859124
5137,0.053247325,-0.898715
5138,-0.06698587,0.7693296
5139,-0.06764365,0.93859124
5140,0.1748164,0.08174382
5141,0.06698587,-0.7693296
5142,-0.053247318,0.89871496
5143,0.080555424,-0.80691576
5144,0.06764365,-0.93859124
5145,-0.06764365,0.93859124
5146,0.06764365,-0.93859124
5147,-0.06764365,0.93859124
5148,-0.032376826,0.87200075
5149,0.06764365,-0.93859124
5150,0.050075363,-0.5996567
5151,0.06698587,-0.7693296
5152,-0.11620082,0.47030652
5153,-0.08689301,0.7463317
5154,0.053247824,-0.8987164
5155,0.08293061,-0.5833099
5156,-0.029737877,0.7585871
5157,0.06655966,-0.9467513
5158,0.06764365,-0.93859124
5159,-0.1748164,-0.08174382
5160,-0.088692464,0.751316
5161,-0.1821111,-0.12851422
5162,-0.05609417,0.76752573
5163,-0.053247377,0.89871514
5164,0.08060169,-0.8070439
5165,-0.06696807,0.93671995
5166,-0.15556705,0.110515654
5167,-0.06698587,0.7693296
5168,-0.18301435,-0.12601231
5169,0.09695145,-0.662566
5170,0.053247824,-0.8987164
5171,-0.053247347,0.8987151
5172,-0.11620082,0.47030652
5173,0.053247355,-0.8987151
5174,0.057137646,-0.8262299
5175,-0.08056276,0.8069361
5176,0.11620082,-0.47030652
5177,-0.08058005,0.806984
5178,-0.07392924,0.3420563
5179,-0.08689301,0.7463317
5180,0.12343128,-0.42335826
5181,-0.13621183,-0.24448748
5182,0.11620082,-0.47030652
5183,0.08063896,-0.80714715
5184,-0.05169031,0.72696257
5185,0.06696233,-0.93670404
5186,-0.086892985,0.74633163
5187,0.033489406,-0.19655448
5188,0.1821111,0.12851422
5189,0.095090926,-0.7020632
5190,-0.095090926,0.7020632
5191,-0.08056265,0.8069358
5192,0.12439877,-0.4260381
5193,-0.05324734,0.898715
5194,-0.06764365,0.93859124
5195,0.07484511,-0.3334305
5196,0.092388235,-0.694577
5197,-0.08055944,0.8069269
5198,0.03928133,-0.87673116
5199,-0.11620082,0.47030652
5200,-0.066324785,0.9461007
5201,0.121696025,-0.4185518
5202,-0.053247314,0.89871496
5203,-0.053247374,0.89871514
5204,-0.05324736,0.8987151
5205,0.053247318,-0.89871496
5206,-0.06698587,0.7693296
5207,0.06698587,-0.7693296
5208,-0.08055135,0.8069045
5209,0.04098241,-0.9098513
5210,0.1821111,0.12851422
5211,0.06617204,-0.94567764
5212,-0.18031162,-0.13349856
5213,-0.09695145,0.662566
5214,-0.06698587,0.7693296
5215,0.08055396,-0.8069117
5216,0.18301435,0.12601231
5217,0.06698587,-0.7693296
5218,0.06633367,-0.9461253
5219,-0.05540218,0.65910554
5220,0.01665197,-0.77714247
5221,-0.06764365,0.93859124
5222,0.07255515,-0.88521963
5223,0.04370556,-0.6267072
5224,0.11620082,-0.47030652
5225,0.053247835,-0.8987164
5226,0.06764365,-0.93859124
5227,0.03165767,-0.21380606
5228,0.053764004,-0.5429416
5229,-0.06698406,0.93676424
5230,0.08063829,-0.8071453
5231,0.09326281,-0.71928114
5232,0.09695145,-0.662566
5233,0.16491929,0.109157756
5234,-0.06639737,0.94630176
5235,-0.086893,0.7463317
5236,0.08055965,-0.8069275
5237,0.15556705,-0.110515654
5238,-0.08055899,0.80692565
5239,-0.06764365,0.93859124
5240,-0.11620082,0.47030652
5241,-0.05324783,0.8987164
5242,-0.053247437,0.8987153
5243,0.06638531,-0.9462684
5244,-0.0769959,0.7189178
5245,0.07255002,-0.88520545
5246,-0.09695145,0.662566
5247,0.15556705,-0.110515654
5248,-0.06764365,0.93859124
5249,0.06764365,-0.93859124
5250,-0.06764365,0.93859124
5251,0.06764365,-0.93859124
5252,0.08689301,-0.7463317
5253,0.06764365,-0.93859124
5254,0.06764365,-0.93859124
5255,0.053247306,-0.89871496
5256,-0.06633717,0.946135
5257,0.15556705,-0.110515654
5258,-0.1821111,-0.12851422
5259,-0.09695145,0.662566
5260,-0.08058488,0.80699736
5261,-0.066988975,0.93677783
5262,0.023556467,-0.8164746
5263,0.12170312,-0.41852784
5264,-0.066949345,0.9366681
5265,0.1821111,0.12851422
5266,-0.053247318,0.89871496
5267,-0.06764365,0.93859124
5268,-0.06764365,0.93859124
5269,-0.06698587,0.7693296
5270,-0.057961237,0.64209366
5271,0.07407086,-0.8670927
5272,-0.080564536,0.80694103
5273,-0.06764365,0.93859124
5274,0.09695145,-0.662566
5275,-0.06764365,0.93859124
5276,0.18301435,0.12601231
5277,-0.08056205,0.8069341
5278,0.08055562,-0.8069163
5279,0.066315785,-0.9460758
5280,-0.053764004,0.5429416
5281,-0.13965,0.10313162
5282,-0.053247835,0.8987164
5283,-0.1821111,-0.12851422
5284,-0.06764365,0.93859124
5285,0.11620082,-0.47030652
5286,0.06764365,-0.93859124
5287,0.06764365,-0.93859124
5288,0.1821111,0.12851422
5289,0.18301435,0.12601231
5290,0.06764365,-0.93859124
5291,-0.05141557,0.9159665
5292,0.11982298,-0.46913326
5293,-0.053247835,0.8987164
5294,-0.0805689,0.80695313
5295,-0.15556705,0.110515654
5296,0.1821111,0.12851422
5297,-0.06764365,0.93859124
5298,0.06764365,-0.93859124
5299,-0.053247828,0.8987164
5300,0.086985275,-0.7455054
5301,-0.06764365,0.93859124
5302,-0.06698587,0.7693296
5303,0.08689302,-0.7463317
5304,-0.06698587,0.7693296
5305,0.06764365,-0.93859124
5306,0.05324732,-0.89871496
5307,0.06652769,-0.9466627
5308,0.06764365,-0.93859124
5309,0.08056938,-0.80695444
5310,-0.080611475,0.80707103
5311,0.06764365,-0.93859124
5312,0.06764365,-0.93859124
5313,0.06698587,-0.7693296
5314,-0.05324731,0.89871496
5315,-0.05380716,0.5430611
5316,-0.06764365,0.93859124
5317,0.11620082,-0.47030652
5318,-0.053247817,0.89871633
5319,-0.08055862,0.80692464
5320,0.06639716,-0.94630116
5321,-0.1821111,-0.12851422
5322,-0.15556705,0.110515654
5323,0.06698587,-0.7693296
5324,0.066493906,-0.94656914
5325,0.06697917,-0.9367507
5326,-0.08689301,0.7463317
5327,-0.06764365,0.93859124
5328,0.06764365,-0.93859124
5329,0.053247835,-0.8987164
5330,0.05324731,-0.89871496
5331,0.06764365,-0.93859124
5332,-0.07525596,-0.3431362
5333,0.06698587,-0.7693296
5334,0.09326281,-0.7192811
5335,-0.066970736,0.93672734
5336,-0.040982462,0.9098514
5337,0.053247318,-0.89871496
5338,-0.1766159,-0.07675947
5339,-0.06764365,0.93859124
5340,0.053764004,-0.5429416
5341,-0.06764365,0.93859124
5342,-0.08064831,0.8071731
5343,0.05324733,-0.898715
5344,0.06499375,-0.9526249
5345,-0.087808885,0.73770595
5346,-0.11620082,0.47030652
5347,0.06764365,-0.93859124
5348,0.15556705,-0.110515654
5349,-0.08062672,0.80711323
5350,-0.06698587,0.7693296
5351,-0.1748164,-0.08174382
5352,0.095090926,-0.7020632
5353,-0.053807165,0.5430611
5354,-0.08056927,0.8069541
5355,0.08055566,-0.8069164
5356,-0.06698587,0.7693296
5357,0.080576204,-0.80697334
5358,0.062216483,-0.9458838
5359,0.066978365,-0.93674845
5360,0.06619686,-0.94574636
5361,-0.06764365,0.93859124
5362,0.12440234,-0.4260044
5363,-0.06629679,0.94602317
5364,-0.08056199,0.80693394
5365,-0.06764365,0.93859124
5366,-0.053807177,0.54306114
5367,-0.18301435,-0.12601231
5368,0.08060325,-0.80704826
5369,0.09695145,-0.662566
5370,-0.11620082,0.47030652
5371,-0.080142066,0.80995613
5372,-0.06764365,0.93859124
5373,-0.15556705,0.110515654
5374,-0.06764365,0.93859124
5375,-0.17753175,-0.08538525
5376,-0.06764365,0.93859124
5377,-0.06764365,0.93859124
5378,-0.06764365,0.93859124
5379,0.08689302,-0.7463317
5380,-0.06764365,0.93859124
5381,-0.06698587,0.7693296
5382,0.0662734,-0.9459584
5383,-0.07677359,0.874579
5384,0.06764365,-0.93859124
5385,-0.05324752,0.8987155
5386,0.06698587,-0.7693296
5387,0.06658056,-0.9468092
5388,-0.15556705,0.110515654
5389,-0.10546848,0.39592856
5390,-0.18031162,-0.13349856
5391,-0.1821111,-0.12851422
5392,-0.06764365,0.93859124
5393,0.08694074,-0.7459248
5394,-0.1560258,-0.10511497
5395,0.12439866,-0.4260379
5396,-0.06764365,0.93859124
5397,-0.11620082,0.47030652
5398,0.06764365,-0.93859124
5399,-0.08689302,0.7463317
5400,-0.05143223,0.90485
5401,-0.053247593,0.89871573
5402,0.07586129,-0.8831711
5403,-0.1821111,-0.12851422
5404,-0.15556705,0.110515654
5405,-0.18301435,-0.12601231
5406,-0.08065724,0.8071978
5407,0.06764365,-0.93859124
5408,0.06698587,-0.7693296
5409,0.1748164,0.08174382
5410,-0.15556705,0.110515654
5411,0.06618016,-0.9457001
5412,-0.08689301,0.7463317
5413,-0.062216483,0.9458838
5414,0.04029665,-0.7769252
5415,0.08689302,-0.7463317
5416,0.1766159,0.07675947
5417,-0.065828055,0.9447248
5418,-0.04706345,0.9211141
5419,0.11453393,0.24871962
5420,0.06698587,-0.7693296
5421,0.06764365,-0.93859124
5422,-0.05540218,0.65910554
5423,0.1821111,0.12851422
5424,-0.0805852,0.80699825
5425,0.05540218,-0.65910554
5426,0.08061057,-0.8070685
5427,0.05324742,-0.89871526
5428,-0.08062419,0.80710626
5429,-0.08689302,0.7463317
5430,-0.06764365,0.93859124
5431,0.15556705,-0.110515654
5432,-0.05324733,0.898715
5433,-0.053247333,0.898715
5434,0.06770712,-0.95996815
5435,0.0769959,-0.7189178
5436,-0.0769959,0.7189178
5437,0.06698587,-0.7693296
5438,0.12439877,-0.4260381
5439,0.06764365,-0.93859124
5440,0.06633023,-0.9461158
5441,-0.08689299,0.74633163
5442,-0.06764365,0.93859124
5443,0.06764365,-0.93859124
5444,0.023556467,-0.8164746
5445,-0.12440234,0.42600438
5446,0.15556705,-0.110515654
5447,0.06764365,-0.93859124
5448,-0.06698587,0.7693296
5449,0.06764365,-0.93859124
5450,0.072540574,-0.8851793
5451,-0.086892985,0.74633163
5452,-0.08060209,0.80704504
5453,0.1721172,0.08922036
5454,0.08689301,-0.7463317
5455,-0.095090926,0.7020632
5456,0.07774143,-0.83256555
5457,-0.062216483,0.9458838
5458,-0.06698587,0.7693296
5459,-0.09326281,0.71928114
5460,-0.03928133,0.87673116
5461,0.06734817,-0.93777275
5462,0.06764365,-0.93859124
5463,-0.06764365,0.93859124
5464,0.06764365,-0.93859124
5465,-0.06764365,0.93859124
5466,0.08689302,-0.7463317
5467,-0.053247835,0.8987164
5468,0.053764004,-0.5429416
5469,0.033657156,-0.8611537
5470,0.12078369,-0.42718732
5471,-0.05832515,0.9206771
5472,-0.08065702,0.8071972
5473,-0.080555595,0.80691624
5474,0.06764365,-0.93859124
5475,0.050634243,-0.7110984
5476,-0.055402275,0.65910465
5477,-0.11620082,0.47030652
5478,-0.1748164,-0.08174382
5479,-0.15556705,0.110515654
5480,0.08689301,-0.7463317
5481,-0.06764365,0.93859124
5482,0.05324733,-0.898715
5483,0.15556705,-0.110515654
5484,0.080557264,-0.8069209
5485,0.06764365,-0.93859124
